"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"62",62,1,6,"2024-03-04 19:30:00",720,0.188074558973312,0.188074558973312,2,0,1958,4,23.0926685333252,0.75,0.195679185322646,0
"63",63,1,7,"2024-03-04 19:30:00",720,0.19757704436779,0.19757704436779,2,0,1910,4,23.0926685333252,0.75,0.205932968104467,0
"64",64,1,8,"2024-03-04 19:30:00",720,0.172567099332809,0.172567099332809,2,0,2026,5,23.0926685333252,0.75,0.179104502951591,NA
"65",65,1,1,"2024-03-04 19:45:00",680,0.238161489367485,0.238161489367485,2,0,1741,1,26.0843105316162,1,0.217374532976898,NA
"66",66,1,2,"2024-03-04 19:45:00",680,0.306159257888794,0.306159257888794,2,0,1474,1,26.0861301422119,1,0.28061556430248,NA
"67",67,1,3,"2024-03-04 19:45:00",680,0.232946872711182,0.232946872711182,2,0,1755,1,26.0861301422119,1,0.212594794443485,NA
"68",68,1,4,"2024-03-04 19:45:00",680,0.217942044138908,0.217942044138908,2,0,1810,1,26.087947845459,1,0.198889217084885,NA
"69",69,1,5,"2024-03-04 19:45:00",680,0.344040602445602,0.344040602445602,2,0,1365,1,26.087947845459,1,0.316691330317371,NA
"70",70,1,6,"2024-03-04 19:45:00",680,0.315309047698975,0.315309047698975,2,0,1452,1,26.087947845459,1,0.289269480681948,NA
"71",71,1,7,"2024-03-04 19:45:00",680,0.34419122338295,0.34419122338295,2,0,1360,1,26.087947845459,1,0.31683610616179,NA
"72",72,1,8,"2024-03-04 19:45:00",680,0.321813613176346,0.321813613176346,2,0,1429,1,26.087947845459,1,0.295444229892651,NA
"73",73,1,1,"2024-03-04 19:45:00",720,0.188201650977135,0.188201650977135,2,0,1946,1,26.0843105316162,1,0.195815824134271,1
"74",74,1,2,"2024-03-04 19:45:00",720,0.223917603492737,0.223917603492737,2,0,1802,1,26.0861301422119,1,0.234776038256733,1
"75",75,1,3,"2024-03-04 19:45:00",720,0.201856940984726,0.201856940984726,2,0,1877,1,26.087947845459,1,0.210576629963813,0
"76",76,1,4,"2024-03-04 19:45:00",720,0.173782721161842,0.173782721161842,2,0,2013,1,26.087947845459,1,0.180396974994629,1
"77",77,1,5,"2024-03-04 19:45:00",720,0.20458596944809,0.20458596944809,2,0,1864,1,26.087947845459,1,0.213546052796012,0
"78",78,1,6,"2024-03-04 19:45:00",720,0.194117411971092,0.194117411971092,2,0,1928,1,26.087947845459,1,0.202190920533959,1
"79",79,1,7,"2024-03-04 19:45:00",720,0.204467073082924,0.204467073082924,2,0,1877,1,26.087947845459,1,0.213416544701544,0
"80",80,1,8,"2024-03-04 19:45:00",720,0.181468233466148,0.181468233466148,2,0,1981,1,26.087947845459,1,0.188594822039893,NA
"81",81,1,1,"2024-03-04 20:00:00",680,0.245968669652939,0.245968669652939,2,0,1710,1,30.2537040710449,1.25,0.224547593162984,NA
"82",82,1,2,"2024-03-04 20:00:00",680,0.309117645025253,0.309117645025253,2,0,1464,1,30.2537040710449,1.25,0.283409585827179,NA
"83",83,1,3,"2024-03-04 20:00:00",680,0.18538561463356,0.18538561463356,2,0,1958,1,30.2537040710449,1.25,0.169366750130214,NA
"84",84,1,4,"2024-03-04 20:00:00",680,0.223499104380608,0.223499104380608,2,0,1787,1,30.2537040710449,1.25,0.203957064406545,NA
"85",85,1,5,"2024-03-04 20:00:00",680,0.296725749969482,0.296725749969482,2,0,1522,1,30.2518863677979,1.25,0.271731474183051,NA
"86",86,1,6,"2024-03-04 20:00:00",680,0.32346647977829,0.32346647977829,2,0,1425,1,30.2500667572021,1.25,0.297016340022486,NA
"87",87,1,7,"2024-03-04 20:00:00",680,0.288763403892517,0.288763403892517,2,0,1545,1,30.2482490539551,1.25,0.264262230660336,NA
"88",88,1,8,"2024-03-04 20:00:00",680,0.328556478023529,0.328556478023529,2,0,1407,1,30.246431350708,1.25,0.301865509092013,NA
"89",89,1,1,"2024-03-04 20:00:00",720,0.196315318346024,0.196315318346024,2,0,1910,1,30.2537040710449,1.25,0.204567051031848,1
"90",90,1,2,"2024-03-04 20:00:00",720,0.228767424821854,0.228767424821854,2,0,1782,1,30.2537040710449,1.25,0.240157812298412,0
"91",91,1,3,"2024-03-04 20:00:00",720,0.168664768338203,0.168664768338203,2,0,2026,1,30.2537040710449,1.25,0.174962995098733,0
"92",92,1,4,"2024-03-04 20:00:00",720,0.181404039263725,0.181404039263725,2,0,1978,1,30.2518863677979,1.25,0.188526155884665,0
"93",93,1,5,"2024-03-04 20:00:00",720,0.181878536939621,0.181878536939621,2,0,1964,1,30.2500667572021,1.25,0.189033786277989,0
"94",94,1,6,"2024-03-04 20:00:00",720,0.197965770959854,0.197965770959854,2,0,1911,1,30.2482490539551,1.25,0.206354073037369,0
"95",95,1,7,"2024-03-04 20:00:00",720,0.173856154084206,0.173856154084206,2,0,2014,1,30.2482490539551,1.25,0.180475086317649,0
"96",96,1,8,"2024-03-04 20:00:00",720,0.186764568090439,0.186764568090439,2,0,1957,1,30.246431350708,1.25,0.194271569426092,NA
"97",97,1,1,"2024-03-04 20:15:00",680,0.249541044235229,0.249541044235229,2,0,1696,1,30.1773643493652,1.5,0.227836798937714,NA
"98",98,1,2,"2024-03-04 20:15:00",680,0.314193665981293,0.314193665981293,2,0,1447,1,30.1773643493652,1.5,0.288212563325205,NA
"99",99,1,3,"2024-03-04 20:15:00",680,0.188950940966606,0.188950940966606,2,0,1942,1,30.1773643493652,1.5,0.172587299196806,NA
"100",100,1,4,"2024-03-04 20:15:00",680,0.227652743458748,0.227652743458748,2,0,1770,1,30.1773643493652,1.5,0.207751138851404,NA
"101",101,1,5,"2024-03-04 20:15:00",680,0.302185028791428,0.302185028791428,2,0,1503,1,30.1773643493652,1.5,0.276868135093284,NA
"102",102,1,6,"2024-03-04 20:15:00",680,0.324688106775284,0.324688106775284,2,0,1421,1,30.1773643493652,1.5,0.298179081798004,NA
"103",103,1,7,"2024-03-04 20:15:00",680,0.291585355997086,0.291585355997086,2,0,1535,1,30.1773643493652,1.5,0.266906392447883,NA
"104",104,1,8,"2024-03-04 20:15:00",680,0.33477857708931,0.33477857708931,2,0,1387,1,30.1773643493652,1.5,0.307809510328674,NA
"105",105,1,1,"2024-03-04 20:15:00",720,0.195860549807549,0.195860549807549,2,0,1912,1,30.1773643493652,1.5,0.204075065664376,1
"106",106,1,2,"2024-03-04 20:15:00",720,0.229011327028275,0.229011327028275,2,0,1781,1,30.1773643493652,1.5,0.240429075240038,0
"107",107,1,3,"2024-03-04 20:15:00",720,0.17124605178833,0.17124605178833,2,0,2014,1,30.1773643493652,1.5,0.177701209731599,0
"108",108,1,4,"2024-03-04 20:15:00",720,0.17921282351017,0.17921282351017,2,0,1988,1,30.1773643493652,1.5,0.186184259887489,0
"109",109,1,5,"2024-03-04 20:15:00",720,0.181878536939621,0.181878536939621,2,0,1964,1,30.1773643493652,1.5,0.189033786277989,0
"110",110,1,6,"2024-03-04 20:15:00",720,0.197057172656059,0.197057172656059,2,0,1915,1,30.1773643493652,1.5,0.20536999944959,0
"111",111,1,7,"2024-03-04 20:15:00",720,0.170631989836693,0.170631989836693,2,0,2029,1,30.1773643493652,1.5,0.177049364682996,0
"112",112,1,8,"2024-03-04 20:15:00",720,0.184108346700668,0.184108346700668,2,0,1969,1,30.1773643493652,1.5,0.191421719759948,NA
"113",113,1,1,"2024-03-04 20:30:00",680,0.254955261945724,0.254955261945724,2,0,1675,1,30.1555595397949,1.75,0.232830455090557,NA
"114",114,1,2,"2024-03-04 20:30:00",680,0.319633781909943,0.319633781909943,2,0,1429,1,30.1555595397949,1.75,0.293372800509414,NA
"115",115,1,3,"2024-03-04 20:30:00",680,0.191419154405594,0.191419154405594,2,0,1931,1,30.1555595397949,1.75,0.174818459463269,NA
"116",116,1,4,"2024-03-04 20:30:00",680,0.231351003050804,0.231351003050804,2,0,1755,1,30.1555595397949,1.75,0.211133778191147,NA
"117",117,1,5,"2024-03-04 20:30:00",680,0.309474468231201,0.309474468231201,2,0,1478,1,30.1555595397949,1.75,0.283746843427576,NA
"118",118,1,6,"2024-03-04 20:30:00",680,0.331469297409058,0.331469297409058,2,0,1399,1,30.1555595397949,1.75,0.30464589298745,NA
"119",119,1,7,"2024-03-04 20:30:00",680,0.296138882637024,0.296138882637024,2,0,1519,1,30.1555595397949,1.75,0.271180042969521,NA
"120",120,1,8,"2024-03-04 20:30:00",680,0.337923377752304,0.337923377752304,2,0,1377,1,30.1555595397949,1.75,0.310820654641461,NA
"121",121,1,1,"2024-03-04 20:30:00",720,0.197910726070404,0.197910726070404,2,0,1903,1,30.1555595397949,1.75,0.206294435295912,1
"122",122,1,2,"2024-03-04 20:30:00",720,0.234165504574776,0.234165504574776,2,0,1760,1,30.1555595397949,1.75,0.246175233228167,0
"123",123,1,3,"2024-03-04 20:30:00",720,0.171893760561943,0.171893760561943,2,0,2011,1,30.1555595397949,1.75,0.178389078957494,0
"124",124,1,4,"2024-03-04 20:30:00",720,0.185154616832733,0.185154616832733,2,0,1961,1,30.1555595397949,1.75,0.192543571403071,0
"125",125,1,5,"2024-03-04 20:30:00",720,0.184764221310616,0.184764221310616,2,0,1951,1,30.1555595397949,1.75,0.192124869959483,1
"126",126,1,6,"2024-03-04 20:30:00",720,0.202307596802711,0.202307596802711,2,0,1892,1,30.1555595397949,1.75,0.211066526652446,0
"127",127,1,7,"2024-03-04 20:30:00",720,0.176669955253601,0.176669955253601,2,0,2001,1,30.1555595397949,1.75,0.183471275189567,0
"128",128,1,8,"2024-03-04 20:30:00",720,0.189213812351227,0.189213812351227,2,0,1946,1,30.1555595397949,1.75,0.196904494873256,NA
"129",129,1,1,"2024-03-04 20:45:00",680,0.259650409221649,0.259650409221649,2,0,1661,5,30.1119346618652,2,0.237169471806501,NA
"130",130,1,2,"2024-03-04 20:45:00",680,0.324219793081284,0.324219793081284,2,0,1417,4,30.1119346618652,2,0.297733261202961,NA
"131",131,1,3,"2024-03-04 20:45:00",680,0.194580972194672,0.194580972194672,2,0,1921,5,30.1119346618652,2,0.177678633270809,NA
"132",132,1,4,"2024-03-04 20:45:00",680,0.233087658882141,0.233087658882141,2,0,1751,4,30.1119346618652,2,0.212723723260895,NA
"133",133,1,5,"2024-03-04 20:45:00",680,0.313017338514328,0.313017338514328,2,0,1469,4,30.1119346618652,2,0.28709849535196,NA
"134",134,1,6,"2024-03-04 20:45:00",680,0.28889212012291,0.28889212012291,2,0,1546,4,30.1119346618652,2,0.264382765664434,NA
"135",135,1,7,"2024-03-04 20:45:00",680,0.29785892367363,0.29785892367363,2,0,1516,4,30.1119346618652,2,0.272796637679142,NA
"136",136,1,8,"2024-03-04 20:45:00",680,0.343961954116821,0.343961954116821,2,0,1362,5,30.1119346618652,2,0.316615738393972,NA
"137",137,1,1,"2024-03-04 20:45:00",720,0.20365697145462,0.20365697145462,2,0,1882,5,30.1119346618652,2,0.212534476455036,1
"138",138,1,2,"2024-03-04 20:45:00",720,0.236641526222229,0.236641526222229,2,0,1754,5,30.1119346618652,2,0.248945086212667,0
"139",139,1,3,"2024-03-04 20:45:00",720,0.174276992678642,0.174276992678642,2,0,2004,5,30.1119346618652,2,0.180922815990235,0
"140",140,1,4,"2024-03-04 20:45:00",720,0.184490382671356,0.184490382671356,2,0,1967,4,30.1119346618652,2,0.191831250471925,0
"141",141,1,5,"2024-03-04 20:45:00",720,0.186326012015343,0.186326012015343,2,0,1947,4,30.1119346618652,2,0.193800646504357,0
"142",142,1,6,"2024-03-04 20:45:00",720,0.17710143327713,0.17710143327713,2,0,2008,4,30.1119346618652,2,0.183931262726299,0
"143",143,1,7,"2024-03-04 20:45:00",720,0.176669955253601,0.176669955253601,2,0,2004,4,30.1119346618652,2,0.183471275189567,0
"144",144,1,8,"2024-03-04 20:45:00",720,0.193702667951584,0.193702667951584,2,0,1930,5,30.1119346618652,2,0.201743009522623,NA
"145",145,1,1,"2024-03-04 21:00:00",680,0.211304351687431,0.211304351687431,2,0,1852,1,30.0247001647949,2.25,0.192847638838469,NA
"146",146,1,2,"2024-03-04 21:00:00",680,0.326685637235641,0.326685637235641,2,0,1406,1,30.0247001647949,2.25,0.300081800650452,NA
"147",147,1,3,"2024-03-04 21:00:00",680,0.193675220012665,0.193675220012665,2,0,1921,1,30.0247001647949,2.25,0.176859054920313,NA
"148",148,1,4,"2024-03-04 21:00:00",680,0.234831318259239,0.234831318259239,2,0,1741,1,30.0247001647949,2.25,0.214321059132932,NA
"149",149,1,5,"2024-03-04 21:00:00",680,0.317786574363708,0.317786574363708,2,0,1450,1,30.0247001647949,2.25,0.291619135865158,NA
"150",150,1,6,"2024-03-04 21:00:00",680,0.291717708110809,0.291717708110809,2,0,1533,1,30.0247001647949,2.25,0.26703048723524,NA
"151",151,1,7,"2024-03-04 21:00:00",680,0.301609069108963,0.301609069108963,2,0,1500,1,30.0247001647949,2.25,0.276325610137149,NA
"152",152,1,8,"2024-03-04 21:00:00",680,0.347174197435379,0.347174197435379,2,0,1348,1,30.0247001647949,2.25,0.319705569931935,NA
"153",153,1,1,"2024-03-04 21:00:00",720,0.169625207781792,0.169625207781792,2,0,2031,1,30.0247001647949,2.25,0.175981245680946,1
"154",154,1,2,"2024-03-04 21:00:00",720,0.237884849309921,0.237884849309921,2,0,1745,1,30.0247001647949,2.25,0.250338291708283,0
"155",155,1,3,"2024-03-04 21:00:00",720,0.172758877277374,0.172758877277374,2,0,2007,1,30.0247001647949,2.25,0.179308330258755,0
"156",156,1,4,"2024-03-04 21:00:00",720,0.185154616832733,0.185154616832733,2,0,1961,1,30.0247001647949,2.25,0.192543571403071,0
"157",157,1,5,"2024-03-04 21:00:00",720,0.188117876648903,0.188117876648903,2,0,1936,1,30.0247001647949,2.25,0.19572575540179,0
"158",158,1,6,"2024-03-04 21:00:00",720,0.178838610649109,0.178838610649109,2,0,1997,1,30.0247001647949,2.25,0.185784694080761,0
"159",159,1,7,"2024-03-04 21:00:00",720,0.177757009863853,0.177757009863853,2,0,1996,1,30.0247001647949,2.25,0.184630433710676,0
"160",160,1,8,"2024-03-04 21:00:00",720,0.191676944494247,0.191676944494247,2,0,1935,1,30.0247001647949,2.25,0.19955738972168,NA
"161",161,1,1,"2024-03-04 21:15:00",680,0.215548276901245,0.215548276901245,2,0,1834,1,30.0683097839355,2.5,0.196708980435817,NA
"162",162,1,2,"2024-03-04 21:15:00",680,0.332598745822906,0.332598745822906,2,0,1387,1,30.0683097839355,2.5,0.305725051553617,NA
"163",163,1,3,"2024-03-04 21:15:00",680,0.194807693362236,0.194807693362236,2,0,1916,1,30.0683097839355,2.5,0.177883814189213,NA
"164",164,1,4,"2024-03-04 21:15:00",680,0.237836852669716,0.237836852669716,2,0,1729,1,30.0683097839355,2.5,0.217076708722854,NA
"165",165,1,5,"2024-03-04 21:15:00",680,0.320794194936752,0.320794194936752,2,0,1440,1,30.0683097839355,2.5,0.294475238574121,NA
"166",166,1,6,"2024-03-04 21:15:00",680,0.295704692602158,0.295704692602158,2,0,1519,1,30.0683097839355,2.5,0.270772163822556,NA
"167",167,1,7,"2024-03-04 21:15:00",680,0.303641855716705,0.303641855716705,2,0,1493,1,30.0683097839355,2.5,0.278241030603681,NA
"168",168,1,8,"2024-03-04 21:15:00",680,0.348465770483017,0.348465770483017,2,0,1344,1,30.0683097839355,2.5,0.320949327815051,NA
"169",169,1,1,"2024-03-04 21:15:00",720,0.175657212734222,0.175657212734222,2,0,2003,1,30.0683097839355,2.5,0.182392184365541,1
"170",170,1,2,"2024-03-04 21:15:00",720,0.241385206580162,0.241385206580162,2,0,1731,1,30.0683097839355,2.5,0.254269073363451,0
"171",171,1,3,"2024-03-04 21:15:00",720,0.173192068934441,0.173192068934441,2,0,2005,1,30.0683097839355,2.5,0.179768842002129,0
"172",172,1,4,"2024-03-04 21:15:00",720,0.187153413891792,0.187153413891792,2,0,1952,1,30.0683097839355,2.5,0.194689245602532,0
"173",173,1,5,"2024-03-04 21:15:00",720,0.190368101000786,0.190368101000786,2,0,1926,1,30.0683097839355,2.5,0.198147078173719,0
"174",174,1,6,"2024-03-04 21:15:00",720,0.178403630852699,0.178403630852699,2,0,1999,1,30.0683097839355,2.5,0.185320382904352,0
"175",175,1,7,"2024-03-04 21:15:00",720,0.180815473198891,0.180815473198891,2,0,1982,1,30.0683097839355,2.5,0.187896741924632,0
"176",176,1,8,"2024-03-04 21:15:00",720,0.193702667951584,0.193702667951584,2,0,1926,1,30.0683097839355,2.5,0.201743009522623,NA
"177",177,1,1,"2024-03-04 21:30:00",680,0.218639358878136,0.218639358878136,2,0,1821,1,30.0028800964355,2.75,0.199524642390545,NA
"178",178,1,2,"2024-03-04 21:30:00",680,0.337324529886246,0.337324529886246,2,0,1372,1,30.0028800964355,2.75,0.310246898552423,NA
"179",179,1,3,"2024-03-04 21:30:00",680,0.197081461548805,0.197081461548805,2,0,1906,1,30.0028800964355,2.75,0.17994223306847,NA
"180",180,1,4,"2024-03-04 21:30:00",680,0.241876795887947,0.241876795887947,2,0,1713,1,30.0028800964355,2.75,0.220785493410936,NA
"181",181,1,5,"2024-03-04 21:30:00",680,0.32382270693779,0.32382270693779,2,0,1430,1,30.0028800964355,2.75,0.297355325726246,NA
"182",182,1,6,"2024-03-04 21:30:00",680,0.299439996480942,0.299439996480942,2,0,1506,1,30.0028800964355,2.75,0.27428373068103,NA
"183",183,1,7,"2024-03-04 21:30:00",680,0.310684621334076,0.310684621334076,2,0,1469,1,30.0028800964355,2.75,0.28489105777786,NA
"184",184,1,8,"2024-03-04 21:30:00",680,0.356296986341476,0.356296986341476,2,0,1320,1,30.0028800964355,2.75,0.328508025833195,NA
"185",185,1,1,"2024-03-04 21:30:00",720,0.180017620325089,0.180017620325089,2,0,1983,1,30.0028800964355,2.75,0.187043956349406,1
"186",186,1,2,"2024-03-04 21:30:00",720,0.243650451302528,0.243650451302528,2,0,1722,1,30.0028800964355,2.75,0.256819569048159,0
"187",187,1,3,"2024-03-04 21:30:00",720,0.173408851027489,0.173408851027489,2,0,2004,1,30.0028800964355,2.75,0.179999349460555,0
"188",188,1,4,"2024-03-04 21:30:00",720,0.18916143476963,0.18916143476963,2,0,1943,1,30.0028800964355,2.75,0.196848137164359,0
"189",189,1,5,"2024-03-04 21:30:00",720,0.193310931324959,0.193310931324959,2,0,1913,1,30.0028800964355,2.75,0.201320080380161,0
"190",190,1,6,"2024-03-04 21:30:00",720,0.182992458343506,0.182992458343506,2,0,1978,1,30.0028800964355,2.75,0.190226198879937,0
"191",191,1,7,"2024-03-04 21:30:00",720,0.183233693242073,0.183233693242073,2,0,1971,1,30.0028800964355,2.75,0.190484563649636,0
"192",192,1,8,"2024-03-04 21:30:00",720,0.196872740983963,0.196872740983963,2,0,1912,1,30.0028800964355,2.75,0.20517033479625,NA
