"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"38",38,1,6,"2024-03-04 19:00:00",680,0.333517134189606,0.333517134189606,2,0,1388,4,24.1269073486328,0.5,0.306602987043823,NA
"39",39,1,7,"2024-03-04 19:00:00",680,0.338125556707382,0.338125556707382,2,0,1389,4,24.1269073486328,0.5,0.31101440059014,NA
"40",40,1,8,"2024-03-04 19:00:00",680,0.29300320148468,0.29300320148468,2,0,1534,5,24.1287231445312,0.5,0.26823616011403,NA
"41",41,1,1,"2024-03-04 19:00:00",720,0.203141272068024,0.203141272068024,2,0,1892,4,24.1250915527344,0.5,0.21197326919721,0
"42",42,1,2,"2024-03-04 19:00:00",720,0.181779816746712,0.181779816746712,2,0,1974,2,24.1250915527344,0.5,0.188928157915284,1
"43",43,1,3,"2024-03-04 19:00:00",720,0.210599943995476,0.210599943995476,2,0,1847,1,24.1250915527344,0.5,0.220113443233135,0
"44",44,1,4,"2024-03-04 19:00:00",720,0.19350503385067,0.19350503385067,2,0,1933,2,24.1250915527344,0.5,0.201529622235779,1
"45",45,1,5,"2024-03-04 19:00:00",720,0.285880297422409,0.285880297422409,2,0,1550,4,24.1269073486328,0.5,0.305380656660408,1
"46",46,1,6,"2024-03-04 19:00:00",720,0.232110261917114,0.232110261917114,2,0,1769,4,24.1269073486328,0.5,0.243880767801523,1
"47",47,1,7,"2024-03-04 19:00:00",720,0.225507497787476,0.225507497787476,2,0,1777,4,24.1269073486328,0.5,0.236537793001635,1
"48",48,1,8,"2024-03-04 19:00:00",720,0.232728540897369,0.232728540897369,2,0,1771,5,24.1287231445312,0.5,0.244570568258258,NA
"49",49,1,1,"2024-03-04 19:15:00",680,0.298586517572403,0.298586517572403,2,0,1522,7,24.4268016815186,0.75,0.273480850763979,NA
"50",50,1,2,"2024-03-04 19:15:00",680,0.304962933063507,0.304962933063507,2,0,1490,6,24.4268016815186,0.75,0.279486790729636,NA
"51",51,1,3,"2024-03-04 19:15:00",680,0.299012005329132,0.299012005329132,2,0,1516,6,24.4322528839111,0.75,0.273881074405192,NA
"52",52,1,4,"2024-03-04 19:15:00",680,0.264158666133881,0.264158666133881,2,0,1640,6,24.4358882904053,0.75,0.241343436090458,NA
"53",53,1,5,"2024-03-04 19:15:00",680,0.352038443088531,0.352038443088531,2,0,1345,5,24.4413394927979,0.75,0.324393956476088,NA
"54",54,1,6,"2024-03-04 19:15:00",680,0.320229291915894,0.320229291915894,2,0,1432,5,24.4449768066406,0.75,0.293938482291227,NA
"55",55,1,7,"2024-03-04 19:15:00",680,0.337185829877853,0.337185829877853,2,0,1393,5,24.4486141204834,0.75,0.31011403426681,NA
"56",56,1,8,"2024-03-04 19:15:00",680,0.294140845537186,0.294140845537186,2,0,1531,6,24.4486141204834,0.75,0.269303740818359,NA
"57",57,1,1,"2024-03-04 19:15:00",720,0.199932739138603,0.199932739138603,2,0,1909,7,24.4268016815186,0.75,0.208486895668291,0
"58",58,1,2,"2024-03-04 19:15:00",720,0.183324173092842,0.183324173092842,2,0,1971,6,24.4322528839111,0.75,0.190581480500323,1
"59",59,1,3,"2024-03-04 19:15:00",720,0.210364744067192,0.210364744067192,2,0,1853,6,24.4358882904053,0.75,0.2198559808622,0
"60",60,1,4,"2024-03-04 19:15:00",720,0.194180279970169,0.194180279970169,2,0,1934,6,24.4358882904053,0.75,0.202258828882444,1
"61",61,1,5,"2024-03-04 19:15:00",720,0.2847580909729,0.2847580909729,2,0,1555,5,24.4413394927979,0.75,0.304064263649813,1
"62",62,1,6,"2024-03-04 19:15:00",720,0.21806825697422,0.21806825697422,2,0,1829,6,24.4449768066406,0.75,0.22831534427981,1
"63",63,1,7,"2024-03-04 19:15:00",720,0.224528834223747,0.224528834223747,2,0,1782,5,24.4486141204834,0.75,0.235453050118811,1
"64",64,1,8,"2024-03-04 19:15:00",720,0.237177804112434,0.237177804112434,2,0,1754,6,24.454065322876,0.75,0.249545820105045,NA
"65",65,1,1,"2024-03-04 19:30:00",680,0.305812865495682,0.305812865495682,2,0,1495,5,28.6052856445312,1,0.280288667151261,NA
"66",66,1,2,"2024-03-04 19:30:00",680,0.339676231145859,0.339676231145859,2,0,1374,4,28.6234607696533,1,0.312501039610292,NA
"67",67,1,3,"2024-03-04 19:30:00",680,0.304220139980316,0.304220139980316,2,0,1496,4,28.6234607696533,1,0.278786252699692,NA
"68",68,1,4,"2024-03-04 19:30:00",680,0.268700659275055,0.268700659275055,2,0,1621,4,28.6434535980225,1,0.245556376045568,NA
"69",69,1,5,"2024-03-04 19:30:00",680,0.353661954402924,0.353661954402924,2,0,1338,3,28.6670818328857,1,0.325961339500638,NA
"70",70,1,6,"2024-03-04 19:30:00",680,0.322364926338196,0.322364926338196,2,0,1424,4,28.6925258636475,1,0.295968468409898,NA
"71",71,1,7,"2024-03-04 19:30:00",680,0.341904759407043,0.341904759407043,2,0,1377,4,28.7161540985107,1,0.314639542440351,NA
"72",72,1,8,"2024-03-04 19:30:00",680,0.299297451972961,0.299297451972961,2,0,1512,5,28.7361450195312,1,0.274149615393393,NA
"73",73,1,1,"2024-03-04 19:30:00",720,0.206605464220047,0.206605464220047,2,0,1878,5,28.6052856445312,1,0.215747730583228,1
"74",74,1,2,"2024-03-04 19:30:00",720,0.218768298625946,0.218768298625946,2,0,1815,4,28.6234607696533,1,0.229086831002126,1
"75",75,1,3,"2024-03-04 19:30:00",720,0.212722465395927,0.212722465395927,2,0,1841,4,28.6434535980225,1,0.222439172941139,0
"76",76,1,4,"2024-03-04 19:30:00",720,0.198708951473236,0.198708951473236,2,0,1912,4,28.6670818328857,1,0.207159521413222,1
"77",77,1,5,"2024-03-04 19:30:00",720,0.281130790710449,0.281130790710449,2,0,1567,4,28.6925258636475,1,0.29981931963632,1
"78",78,1,6,"2024-03-04 19:30:00",720,0.223100185394287,0.223100185394287,2,0,1806,4,28.6925258636475,1,0.233871213796835,1
"79",79,1,7,"2024-03-04 19:30:00",720,0.228210359811783,0.228210359811783,2,0,1766,4,28.7161540985107,1,0.239538475821712,1
"80",80,1,8,"2024-03-04 19:30:00",720,0.238920450210571,0.238920450210571,2,0,1746,5,28.7361450195312,1,0.251499932856626,NA
"81",81,1,1,"2024-03-04 19:45:00",680,0.310501635074615,0.310501635074615,2,0,1475,1,30.6772556304932,1.25,0.284718000647254,NA
"82",82,1,2,"2024-03-04 19:45:00",680,0.345099002122879,0.345099002122879,2,0,1354,1,30.673620223999,1.25,0.317708887854727,NA
"83",83,1,3,"2024-03-04 19:45:00",680,0.30831453204155,0.30831453204155,2,0,1479,1,30.6699848175049,1.25,0.282650714295806,NA
"84",84,1,4,"2024-03-04 19:45:00",680,0.27274814248085,0.27274814248085,2,0,1603,1,30.6663513183594,1.25,0.249317296480275,NA
"85",85,1,5,"2024-03-04 19:45:00",680,0.361209392547607,0.361209392547607,2,0,1313,1,30.6645355224609,1.25,0.33326488826064,NA
"86",86,1,6,"2024-03-04 19:45:00",680,0.326976925134659,0.326976925134659,2,0,1406,1,30.6645355224609,1.25,0.300359416015075,NA
"87",87,1,7,"2024-03-04 19:45:00",680,0.338753134012222,0.338753134012222,2,0,1384,1,30.6627197265625,1.25,0.311615924583798,NA
"88",88,1,8,"2024-03-04 19:45:00",680,0.302769482135773,0.302769482135773,2,0,1496,1,30.6627197265625,1.25,0.277418806649185,NA
"89",89,1,1,"2024-03-04 19:45:00",720,0.209630310535431,0.209630310535431,2,0,1861,1,30.673620223999,1.25,0.219052357377151,1
"90",90,1,2,"2024-03-04 19:45:00",720,0.222380399703979,0.222380399703979,2,0,1797,1,30.6699848175049,1.25,0.233074995290789,1
"91",91,1,3,"2024-03-04 19:45:00",720,0.213432282209396,0.213432282209396,2,0,1835,1,30.6699848175049,1.25,0.22321787674607,1
"92",92,1,4,"2024-03-04 19:45:00",720,0.201448991894722,0.201448991894722,2,0,1897,1,30.6663513183594,1.25,0.210133313684211,1
"93",93,1,5,"2024-03-04 19:45:00",720,0.29353204369545,0.29353204369545,2,0,1520,1,30.6645355224609,1.25,0.314395950213748,1
"94",94,1,6,"2024-03-04 19:45:00",720,0.226244628429413,0.226244628429413,2,0,1790,1,30.6627197265625,1.25,0.237355437980283,1
"95",95,1,7,"2024-03-04 19:45:00",720,0.226733982563019,0.226733982563019,2,0,1769,1,30.6627197265625,1.25,0.2378985353912,1
"96",96,1,8,"2024-03-04 19:45:00",720,0.24242690205574,0.24242690205574,2,0,1728,1,30.6609039306641,1.25,0.255441286950055,NA
"97",97,1,1,"2024-03-04 20:00:00",680,0.31793075799942,0.31793075799942,2,0,1450,1,30.2046985626221,1.5,0.291755962678293,NA
"98",98,1,2,"2024-03-04 20:00:00",680,0.348968029022217,0.348968029022217,2,0,1342,1,30.202880859375,1.5,0.321433210566216,NA
"99",99,1,3,"2024-03-04 20:00:00",680,0.306847840547562,0.306847840547562,2,0,1484,1,30.202880859375,1.5,0.281265548249308,NA
"100",100,1,4,"2024-03-04 20:00:00",680,0.274649977684021,0.274649977684021,2,0,1596,1,30.202880859375,1.5,0.251086680374387,NA
"101",101,1,5,"2024-03-04 20:00:00",680,0.368216991424561,0.368216991424561,2,0,1292,1,30.202880859375,1.5,0.340071441268006,NA
"102",102,1,6,"2024-03-04 20:00:00",680,0.327905207872391,0.327905207872391,2,0,1403,1,30.202880859375,1.5,0.301244387791599,NA
"103",103,1,7,"2024-03-04 20:00:00",680,0.342537850141525,0.342537850141525,2,0,1372,1,30.202880859375,1.5,0.315247490471646,NA
"104",104,1,8,"2024-03-04 20:00:00",680,0.303933054208755,0.303933054208755,2,0,1492,1,30.202880859375,1.5,0.278515562354014,NA
"105",105,1,1,"2024-03-04 20:00:00",720,0.21550714969635,0.21550714969635,2,0,1836,1,30.2046985626221,1.5,0.225496797704314,1
"106",106,1,2,"2024-03-04 20:00:00",720,0.22675496339798,0.22675496339798,2,0,1779,1,30.202880859375,1.5,0.237921825675074,1
"107",107,1,3,"2024-03-04 20:00:00",720,0.212722465395927,0.212722465395927,2,0,1838,1,30.202880859375,1.5,0.222439172941139,1
"108",108,1,4,"2024-03-04 20:00:00",720,0.206054463982582,0.206054463982582,2,0,1877,1,30.202880859375,1.5,0.215146659238446,1
"109",109,1,5,"2024-03-04 20:00:00",720,0.294104218482971,0.294104218482971,2,0,1518,1,30.202880859375,1.5,0.315072877208988,1
"110",110,1,6,"2024-03-04 20:00:00",720,0.228923201560974,0.228923201560974,2,0,1779,1,30.202880859375,1.5,0.240331057173238,1
"111",111,1,7,"2024-03-04 20:00:00",720,0.225997671484947,0.225997671484947,2,0,1772,1,30.202880859375,1.5,0.237081447755429,1
"112",112,1,8,"2024-03-04 20:00:00",720,0.244443342089653,0.244443342089653,2,0,1720,1,30.202880859375,1.5,0.257713557992994,NA
"113",113,1,1,"2024-03-04 20:15:00",680,0.322147220373154,0.322147220373154,2,0,1436,1,29.9520721435547,1.75,0.295761437322273,NA
"114",114,1,2,"2024-03-04 20:15:00",680,0.353853285312653,0.353853285312653,2,0,1327,1,29.9520721435547,1.75,0.326146140731408,NA
"115",115,1,3,"2024-03-04 20:15:00",680,0.310081154108047,0.310081154108047,2,0,1473,1,29.9538879394531,1.75,0.284320391598687,NA
"116",116,1,4,"2024-03-04 20:15:00",680,0.276833772659302,0.276833772659302,2,0,1588,1,29.9538879394531,1.75,0.253120139360292,NA
"117",117,1,5,"2024-03-04 20:15:00",680,0.371255218982697,0.371255218982697,2,0,1283,1,29.9557037353516,1.75,0.343030195531254,NA
"118",118,1,6,"2024-03-04 20:15:00",680,0.33540403842926,0.33540403842926,2,0,1379,1,29.95751953125,1.75,0.308408017907524,NA
"119",119,1,7,"2024-03-04 20:15:00",680,0.34699547290802,0.34699547290802,2,0,1358,1,29.9593353271484,1.75,0.319533525508828,NA
"120",120,1,8,"2024-03-04 20:15:00",680,0.305684238672256,0.305684238672256,2,0,1486,1,29.9611511230469,1.75,0.280167292845979,NA
"121",121,1,1,"2024-03-04 20:15:00",720,0.216454893350601,0.216454893350601,2,0,1832,1,29.9520721435547,1.75,0.226539087669403,1
"122",122,1,2,"2024-03-04 20:15:00",720,0.228223010897636,0.228223010897636,2,0,1773,1,29.9520721435547,1.75,0.239552537721624,1
"123",123,1,3,"2024-03-04 20:15:00",720,0.218433797359467,0.218433797359467,2,0,1814,1,29.9538879394531,1.75,0.228718133157669,1
"124",124,1,4,"2024-03-04 20:15:00",720,0.203515410423279,0.203515410423279,2,0,1888,1,29.9557037353516,1.75,0.212380399776927,1
"125",125,1,5,"2024-03-04 20:15:00",720,0.296976536512375,0.296976536512375,2,0,1508,1,29.95751953125,1.75,0.318476973833344,1
"126",126,1,6,"2024-03-04 20:15:00",720,0.229167520999908,0.229167520999908,2,0,1778,1,29.95751953125,1.75,0.240602821705327,1
"127",127,1,7,"2024-03-04 20:15:00",720,0.229939132928848,0.229939132928848,2,0,1756,1,29.9593353271484,1.75,0.241461497720777,1
"128",128,1,8,"2024-03-04 20:15:00",720,0.245201930403709,0.245201930403709,2,0,1717,1,29.9611511230469,1.75,0.258569481560513,NA
"129",129,1,1,"2024-03-04 20:30:00",680,0.328242689371109,0.328242689371109,2,0,1416,1,30.0447616577148,2,0.301566221989958,NA
"130",130,1,2,"2024-03-04 20:30:00",680,0.360453635454178,0.360453635454178,2,0,1307,1,30.0465793609619,2,0.332532281545603,NA
"131",131,1,3,"2024-03-04 20:30:00",680,0.311558842658997,0.311558842658997,2,0,1468,1,30.0483989715576,2,0.285718046497558,NA
"132",132,1,4,"2024-03-04 20:30:00",680,0.281511038541794,0.281511038541794,2,0,1571,1,30.0502166748047,2,0.257481785227285,NA
"133",133,1,5,"2024-03-04 20:30:00",680,0.377739906311035,0.377739906311035,2,0,1264,1,30.0483989715576,2,0.349360993944326,NA
"134",134,1,6,"2024-03-04 20:30:00",680,0.340476155281067,0.340476155281067,2,0,1363,1,30.0465793609619,2,0.31326837720579,NA
"135",135,1,7,"2024-03-04 20:30:00",680,0.351499289274216,0.351499289274216,2,0,1344,1,30.0447616577148,2,0.323873727461187,NA
"136",136,1,8,"2024-03-04 20:30:00",680,0.312760442495346,0.312760442495346,2,0,1462,1,30.0447616577148,2,0.286855277904995,NA
"137",137,1,1,"2024-03-04 20:30:00",720,0.219549372792244,0.219549372792244,2,0,1819,1,30.0465793609619,2,0.229948169274539,1
"138",138,1,2,"2024-03-04 20:30:00",720,0.235389336943626,0.235389336943626,2,0,1744,1,30.0483989715576,2,0.247543526632193,1
"139",139,1,3,"2024-03-04 20:30:00",720,0.22011387348175,0.22011387348175,2,0,1807,1,30.0502166748047,2,0.23057104012585,1
"140",140,1,4,"2024-03-04 20:30:00",720,0.207910433411598,0.207910433411598,2,0,1869,1,30.0502166748047,2,0.217172381655938,1
"141",141,1,5,"2024-03-04 20:30:00",720,0.302195101976395,0.302195101976395,2,0,1490,1,30.0483989715576,2,0.324687160289893,1
"142",142,1,6,"2024-03-04 20:30:00",720,0.235073044896126,0.235073044896126,2,0,1754,1,30.0465793609619,2,0.247189755147513,1
"143",143,1,7,"2024-03-04 20:30:00",720,0.23291888833046,0.23291888833046,2,0,1744,1,30.0447616577148,2,0.244783011565681,1
"144",144,1,8,"2024-03-04 20:30:00",720,0.24748569726944,0.24748569726944,2,0,1708,1,30.0429439544678,2,0.261149901863804,NA
"145",145,1,1,"2024-03-04 20:45:00",680,0.332251101732254,0.332251101732254,2,0,1409,7,29.9847869873047,2.25,0.305392823251332,NA
"146",146,1,2,"2024-03-04 20:45:00",680,0.362453490495682,0.362453490495682,2,0,1306,6,29.9847869873047,2.25,0.334471496979827,NA
"147",147,1,3,"2024-03-04 20:45:00",680,0.319023728370667,0.319023728370667,2,0,1449,7,29.9866027832031,2.25,0.292793469926798,NA
"148",148,1,4,"2024-03-04 20:45:00",680,0.282064616680145,0.282064616680145,2,0,1574,6,29.9866027832031,2.25,0.257998588146335,NA
"149",149,1,5,"2024-03-04 20:45:00",680,0.380153626203537,0.380153626203537,2,0,1262,6,29.9866027832031,2.25,0.351722949395196,NA
"150",150,1,6,"2024-03-04 20:45:00",680,0.346253961324692,0.346253961324692,2,0,1350,6,29.9866027832031,2.25,0.318819893853926,NA
"151",151,1,7,"2024-03-04 20:45:00",680,0.355071067810059,0.355071067810059,2,0,1338,6,29.9884185791016,2.25,0.32732278433718,NA
"152",152,1,8,"2024-03-04 20:45:00",680,0.314547687768936,0.314547687768936,2,0,1462,7,29.9884185791016,2.25,0.28854796841228,NA
"153",153,1,1,"2024-03-04 20:45:00",720,0.223629519343376,0.223629519343376,2,0,1808,7,29.9847869873047,2.25,0.234457075651574,1
"154",154,1,2,"2024-03-04 20:45:00",720,0.235638573765755,0.235638573765755,2,0,1748,6,29.9866027832031,2.25,0.247822368099457,1
"155",155,1,3,"2024-03-04 20:45:00",720,0.224707081913948,0.224707081913948,2,0,1794,7,29.9866027832031,2.25,0.23565054916108,1
"156",156,1,4,"2024-03-04 20:45:00",720,0.208608478307724,0.208608478307724,2,0,1871,6,29.9866027832031,2.25,0.217935080514805,1
"157",157,1,5,"2024-03-04 20:45:00",720,0.305121630430222,0.305121630430222,2,0,1485,6,29.9866027832031,2.25,0.328184287852795,1
"158",158,1,6,"2024-03-04 20:45:00",720,0.236810714006424,0.236810714006424,2,0,1752,6,29.9866027832031,2.25,0.249134577470797,1
"159",159,1,7,"2024-03-04 20:45:00",720,0.236672535538673,0.236672535538673,2,0,1734,6,29.9884185791016,2.25,0.248979814651056,1
"160",160,1,8,"2024-03-04 20:45:00",720,0.251062273979187,0.251062273979187,2,0,1700,7,29.990234375,2.25,0.265202063084991,NA
"161",161,1,1,"2024-03-04 21:00:00",680,0.337549358606339,0.337549358606339,2,0,1386,1,29.9120807647705,2.5,0.310462287047437,NA
"162",162,1,2,"2024-03-04 21:00:00",680,0.369865983724594,0.369865983724594,2,0,1279,1,29.9139003753662,2.5,0.341676718851325,NA
"163",163,1,3,"2024-03-04 21:00:00",680,0.31962651014328,0.31962651014328,2,0,1441,1,29.9139003753662,2.5,0.293365893966369,NA
"164",164,1,4,"2024-03-04 21:00:00",680,0.285401105880737,0.285401105880737,2,0,1557,1,29.9139003753662,2.5,0.261116054361121,NA
"165",165,1,5,"2024-03-04 21:00:00",680,0.352038443088531,0.352038443088531,2,0,1341,1,29.9139003753662,2.5,0.324393956476088,NA
"166",166,1,6,"2024-03-04 21:00:00",680,0.348197162151337,0.348197162151337,2,0,1339,1,29.9139003753662,2.5,0.320690597071205,NA
"167",167,1,7,"2024-03-04 21:00:00",680,0.361641466617584,0.361641466617584,2,0,1313,1,29.9120845794678,2.5,0.333683854849701,NA
"168",168,1,8,"2024-03-04 21:00:00",680,0.320256233215332,0.320256233215332,2,0,1437,1,29.9120845794678,2.5,0.293964077935726,NA
"169",169,1,1,"2024-03-04 21:00:00",720,0.226532891392708,0.226532891392708,2,0,1790,1,29.9120807647705,2.5,0.237675331090592,1
"170",170,1,2,"2024-03-04 21:00:00",720,0.242929354310036,0.242929354310036,2,0,1714,1,29.9139003753662,2.5,0.256007093282777,1
"171",171,1,3,"2024-03-04 21:00:00",720,0.225923895835876,0.225923895835876,2,0,1783,1,29.9139003753662,2.5,0.236999607750652,1
"172",172,1,4,"2024-03-04 21:00:00",720,0.20954093337059,0.20954093337059,2,0,1862,1,29.9139003753662,2.5,0.218954593832298,1
"173",173,1,5,"2024-03-04 21:00:00",720,0.273146748542786,0.273146748542786,2,0,1593,1,29.9139003753662,2.5,0.290529116940942,1
"174",174,1,6,"2024-03-04 21:00:00",720,0.240056425333023,0.240056425333023,2,0,1734,1,29.9139003753662,2.5,0.252775422224923,1
"175",175,1,7,"2024-03-04 21:00:00",720,0.238183110952377,0.238183110952377,2,0,1723,1,29.9120845794678,2.5,0.250672742093519,1
"176",176,1,8,"2024-03-04 21:00:00",720,0.25648295879364,0.25648295879364,2,0,1673,1,29.9120845794678,2.5,0.271369442016823,NA
"177",177,1,1,"2024-03-04 21:15:00",680,0.339434862136841,0.339434862136841,2,0,1380,1,29.9938659667969,2.75,0.3122695630021,NA
"178",178,1,2,"2024-03-04 21:15:00",680,0.374306321144104,0.374306321144104,2,0,1266,1,29.9956817626953,2.75,0.346006211366703,NA
"179",179,1,3,"2024-03-04 21:15:00",680,0.323260754346848,0.323260754346848,2,0,1429,1,29.9956817626953,2.75,0.296820598139534,NA
"180",180,1,4,"2024-03-04 21:15:00",680,0.286798894405365,0.286798894405365,2,0,1552,1,29.9956817626953,2.75,0.262423432582328,NA
"181",181,1,5,"2024-03-04 21:15:00",680,0.354639023542404,0.354639023542404,2,0,1333,1,29.9956817626953,2.75,0.326905251922345,NA
"182",182,1,6,"2024-03-04 21:15:00",680,0.35210970044136,0.35210970044136,2,0,1327,1,29.9956817626953,2.75,0.324462723252528,NA
"183",183,1,7,"2024-03-04 21:15:00",680,0.366970300674438,0.366970300674438,2,0,1297,1,29.9956817626953,2.75,0.338858712778581,NA
"184",184,1,8,"2024-03-04 21:15:00",680,0.32481661438942,0.32481661438942,2,0,1422,1,29.9956817626953,2.75,0.298301434756839,NA
"185",185,1,1,"2024-03-04 21:15:00",720,0.229211494326591,0.229211494326591,2,0,1779,1,29.9938659667969,2.75,0.240651740928983,1
"186",186,1,2,"2024-03-04 21:15:00",720,0.240149453282356,0.240149453282356,2,0,1725,1,29.9956817626953,2.75,0.252879933794955,1
"187",187,1,3,"2024-03-04 21:15:00",720,0.227633252739906,0.227633252739906,2,0,1776,1,29.9956817626953,2.75,0.238897178493286,1
"188",188,1,4,"2024-03-04 21:15:00",720,0.210943400859833,0.210943400859833,2,0,1856,1,29.9956817626953,2.75,0.220489500721621,1
"189",189,1,5,"2024-03-04 21:15:00",720,0.275883287191391,0.275883287191391,2,0,1583,1,29.9956817626953,2.75,0.293705147908564,1
"190",190,1,6,"2024-03-04 21:15:00",720,0.243831813335419,0.243831813335419,2,0,1719,1,29.9956817626953,2.75,0.257023998308437,1
"191",191,1,7,"2024-03-04 21:15:00",720,0.243511945009232,0.243511945009232,2,0,1702,1,29.9956817626953,2.75,0.256663469237732,1
"192",192,1,8,"2024-03-04 21:15:00",720,0.257002770900726,0.257002770900726,2,0,1671,1,29.9956817626953,2.75,0.271962513191288,NA
