Module	Section	Sample Name	Source
featureCounts	all_sections	O22A6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/359/O22A6.featureCounts.txt.summary
featureCounts	all_sections	LD1A2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/325/LD1A2.featureCounts.txt.summary
featureCounts	all_sections	highN4C7	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/312/highN4C7.featureCounts.txt.summary
featureCounts	all_sections	highN4C1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/307/highN4C1.featureCounts.txt.summary
featureCounts	all_sections	highN4D5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/317/highN4D5.featureCounts.txt.summary
featureCounts	all_sections	O22B2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/365/O22B2.featureCounts.txt.summary
featureCounts	all_sections	highN4B8	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/304/highN4B8.featureCounts.txt.summary
featureCounts	all_sections	LD1D5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/346/LD1D5.featureCounts.txt.summary
featureCounts	all_sections	LD1C4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/338/LD1C4.featureCounts.txt.summary
featureCounts	all_sections	LD1B4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/330/LD1B4.featureCounts.txt.summary
featureCounts	all_sections	highN4B4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/301/highN4B4.featureCounts.txt.summary
featureCounts	all_sections	O22B3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/362/O22B3.featureCounts.txt.summary
featureCounts	all_sections	LD1C9	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/342/LD1C9.featureCounts.txt.summary
featureCounts	all_sections	O22B4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/366/O22B4.featureCounts.txt.summary
featureCounts	all_sections	LD1D10	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/350/LD1D10.featureCounts.txt.summary
featureCounts	all_sections	LD1C6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/345/LD1C6.featureCounts.txt.summary
featureCounts	all_sections	O22D1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/382/O22D1.featureCounts.txt.summary
Cutadapt	all_sections	highN4A3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/6/highN4A3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22B4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/78/O22B4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22C6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/90/O22C6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22B7	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/81/O22B7.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1B2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/41/LD1B2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22B5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/85/O22B5.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4B1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/8/highN4B1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4D6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/34/highN4D6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22B2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/77/O22B2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4C1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/19/highN4C1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22C5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/89/O22C5.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22D1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/94/O22D1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1D5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/58/LD1D5.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1D9	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/66/LD1D9.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4C6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/20/highN4C6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1D3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/64/LD1D3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1C9	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/54/LD1C9.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1D2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/63/LD1D2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22B8	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/76/O22B8.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1A1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/32/LD1A1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22D3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/95/O22D3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22D2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/92/O22D2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1C7	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/53/LD1C7.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22C1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/80/O22C1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22A1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/69/O22A1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22C7	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/82/O22C7.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1D4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/61/LD1D4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22D8	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/93/O22D8.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22A3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/68/O22A3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22C2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/87/O22C2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4A2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/4/highN4A2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4C3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/21/highN4C3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1A3	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/38/LD1A3.fastq.gz_trimming_report.txt
Cutadapt	all_sections	O22B6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/79/O22B6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1B6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/46/LD1B6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4B5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/15/highN4B5.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1C6	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/57/LD1C6.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4D5	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/29/highN4D5.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1B1	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/43/LD1B1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4C8	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/27/highN4C8.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1B4	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/42/LD1B4.fastq.gz_trimming_report.txt
Cutadapt	all_sections	highN4C2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/22/highN4C2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	LD1C2	/home/ute/Documents/bioinformatic_analyses/2024-05_LargeRubiscoLibrary/work/78/d6323607561657427d9c32d55e2dbe/47/LD1C2.fastq.gz_trimming_report.txt
