"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"19",19,1,3,"2024-08-05 14:30:00",680,0.332568854093552,0.332568854093552,2,0,1405,11,30.1574153900146,0.25,0.305696483112633,NA
"20",20,1,4,"2024-08-05 14:30:00",680,0.361322820186615,0.361322820186615,2,0,1316,10,30.1595935821533,0.25,0.333374865929854,NA
"21",21,1,5,"2024-08-05 14:30:00",680,0.342074692249298,0.342074692249298,2,0,1373,11,30.1617736816406,0.25,0.31480270772414,NA
"22",22,1,6,"2024-08-05 14:30:00",680,0.33804252743721,0.33804252743721,2,0,1388,11,30.1639518737793,0.25,0.310934832179532,NA
"23",23,1,7,"2024-08-05 14:30:00",680,0.357784509658813,0.357784509658813,2,0,1329,11,30.1661319732666,0.25,0.329947187212921,NA
"24",24,1,8,"2024-08-05 14:30:00",680,0.340785264968872,0.340785264968872,2,0,1389,12,30.1683101654053,0.25,0.313564976252415,NA
"25",25,1,1,"2024-08-05 14:30:00",720,0.164396494626999,0.164396494626999,2,0,2057,12,30.1574153900146,0.25,0.170445985617718,0
"26",26,1,2,"2024-08-05 14:30:00",720,0.18215723335743,0.18215723335743,2,0,1978,11,30.1574153900146,0.25,0.189332027251768,0
"27",27,1,3,"2024-08-05 14:30:00",720,0.165888875722885,0.165888875722885,2,0,2064,11,30.1574153900146,0.25,0.172023830193054,1
"28",28,1,4,"2024-08-05 14:30:00",720,0.211699873209,0.211699873209,2,0,1863,10,30.1617736816406,0.25,0.221318159735151,0
"29",29,1,5,"2024-08-05 14:30:00",720,0.195131883025169,0.195131883025169,2,0,1914,10,30.1617736816406,0.25,0.203287138074472,0
"30",30,1,6,"2024-08-05 14:30:00",720,0.198458522558212,0.198458522558212,2,0,1922,11,30.1639518737793,0.25,0.206888056405768,1
"31",31,1,7,"2024-08-05 14:30:00",720,0.206657230854034,0.206657230854034,2,0,1866,10,30.1661319732666,0.25,0.215804215498029,0
"32",32,1,8,"2024-08-05 14:30:00",720,0.188898026943207,0.188898026943207,2,0,1949,11,30.1683101654053,0.25,0.196564747829596,NA
"33",33,1,1,"2024-08-05 14:45:00",680,0.345748424530029,0.345748424530029,2,0,1371,11,30.081075668335,0.5,0.318333516711136,NA
"34",34,1,2,"2024-08-05 14:45:00",680,0.350625455379486,0.350625455379486,2,0,1345,10,30.081075668335,0.5,0.323030867169624,NA
"35",35,1,3,"2024-08-05 14:45:00",680,0.331946194171906,0.331946194171906,2,0,1407,11,30.0832576751709,0.5,0.305101482834297,NA
"36",36,1,4,"2024-08-05 14:45:00",680,0.340862512588501,0.340862512588501,2,0,1380,11,30.0854396820068,0.5,0.313639104526079,NA
"37",37,1,5,"2024-08-05 14:45:00",680,0.346884220838547,0.346884220838547,2,0,1358,11,30.0876216888428,0.5,0.319426439451261,NA
"38",38,1,6,"2024-08-05 14:45:00",680,0.340890377759933,0.340890377759933,2,0,1379,11,30.0898036956787,0.5,0.313665845168287,NA
"39",39,1,7,"2024-08-05 14:45:00",680,0.335623472929001,0.335623472929001,2,0,1397,10,30.0919857025146,0.5,0.308618039645185,NA
"40",40,1,8,"2024-08-05 14:45:00",680,0.343633115291595,0.343633115291595,2,0,1379,11,30.0898036956787,0.5,0.316299710941718,NA
"41",41,1,1,"2024-08-05 14:45:00",720,0.168236061930656,0.168236061930656,2,0,2039,12,30.081075668335,0.5,0.174508704065712,0
"42",42,1,2,"2024-08-05 14:45:00",720,0.187488794326782,0.187488794326782,2,0,1954,11,30.0832576751709,0.5,0.195049592393423,0
"43",43,1,3,"2024-08-05 14:45:00",720,0.165254712104797,0.165254712104797,2,0,2067,11,30.0854396820068,0.5,0.171353153976062,1
"44",44,1,4,"2024-08-05 14:45:00",720,0.202195346355438,0.202195346355438,2,0,1904,10,30.0876216888428,0.5,0.210944485166328,0
"45",45,1,5,"2024-08-05 14:45:00",720,0.198796823620796,0.198796823620796,2,0,1898,10,30.0898036956787,0.5,0.207254787806914,1
"46",46,1,6,"2024-08-05 14:45:00",720,0.201194256544113,0.201194256544113,2,0,1910,11,30.0919857025146,0.5,0.209856568598546,0
"47",47,1,7,"2024-08-05 14:45:00",720,0.19488450884819,0.19488450884819,2,0,1917,10,30.0898036956787,0.5,0.203019749159869,0
"48",48,1,8,"2024-08-05 14:45:00",720,0.192272499203682,0.192272499203682,2,0,1934,11,30.0876216888428,0.5,0.200199592553371,NA
"49",49,1,1,"2024-08-05 15:00:00",680,0.347027599811554,0.347027599811554,2,0,1368,12,30.1530513763428,0.75,0.319564450481842,NA
"50",50,1,2,"2024-08-05 15:00:00",680,0.354218721389771,0.354218721389771,2,0,1336,12,30.1530513763428,0.75,0.326499155234753,NA
"51",51,1,3,"2024-08-05 15:00:00",680,0.333192408084869,0.333192408084869,2,0,1404,12,30.1552333831787,0.75,0.306292519277558,NA
"52",52,1,4,"2024-08-05 15:00:00",680,0.307004272937775,0.307004272937775,2,0,1492,12,30.1595935821533,0.75,0.281413240607606,NA
"53",53,1,5,"2024-08-05 15:00:00",680,0.349795699119568,0.349795699119568,2,0,1349,11,30.1617736816406,0.75,0.32223086644274,NA
"54",54,1,6,"2024-08-05 15:00:00",680,0.342480629682541,0.342480629682541,2,0,1374,11,30.1639518737793,0.75,0.315192534601419,NA
"55",55,1,7,"2024-08-05 15:00:00",680,0.331882208585739,0.331882208585739,2,0,1410,11,30.1661319732666,0.75,0.305040349852624,NA
"56",56,1,8,"2024-08-05 15:00:00",680,0.347459554672241,0.347459554672241,2,0,1367,11,30.1683101654053,0.75,0.319980293513441,NA
"57",57,1,1,"2024-08-05 15:00:00",720,0.16930864751339,0.16930864751339,2,0,2035,13,30.1530513763428,0.75,0.175645555338295,0
"58",58,1,2,"2024-08-05 15:00:00",720,0.191305294632912,0.191305294632912,2,0,1938,12,30.1552333831787,0.75,0.199156781229934,0
"59",59,1,3,"2024-08-05 15:00:00",720,0.165888875722885,0.165888875722885,2,0,2064,11,30.1595935821533,0.75,0.172023830193054,0
"60",60,1,4,"2024-08-05 15:00:00",720,0.178762525320053,0.178762525320053,2,0,2010,11,30.1617736816406,0.75,0.185703467459218,1
"61",61,1,5,"2024-08-05 15:00:00",720,0.202029213309288,0.202029213309288,2,0,1885,11,30.1639518737793,0.75,0.210763881667502,1
"62",62,1,6,"2024-08-05 15:00:00",720,0.203717246651649,0.203717246651649,2,0,1899,11,30.1661319732666,0.75,0.212600086108075,0
"63",63,1,7,"2024-08-05 15:00:00",720,0.191481828689575,0.191481828689575,2,0,1933,11,30.1683101654053,0.75,0.199347056152025,0
"64",64,1,8,"2024-08-05 15:00:00",720,0.193176835775375,0.193176835775375,2,0,1930,11,30.1683101654053,0.75,0.201175337296638,NA
"65",65,1,1,"2024-08-05 15:15:00",680,0.348631948232651,0.348631948232651,2,0,1363,12,29.9894676208496,1,0.321109412189278,NA
"66",66,1,2,"2024-08-05 15:15:00",680,0.359167069196701,0.359167069196701,2,0,1320,11,29.9938297271729,1,0.331285778745237,NA
"67",67,1,3,"2024-08-05 15:15:00",680,0.333192408084869,0.333192408084869,2,0,1403,11,30.0003719329834,1,0.306292519277558,NA
"68",68,1,4,"2024-08-05 15:15:00",680,0.308768510818481,0.308768510818481,2,0,1485,11,30.0047359466553,1,0.283079649757975,NA
"69",69,1,5,"2024-08-05 15:15:00",680,0.352400153875351,0.352400153875351,2,0,1340,10,30.0112819671631,1,0.324743050476358,NA
"70",70,1,6,"2024-08-05 15:15:00",680,0.319822013378143,0.319822013378143,2,0,1447,11,30.0178279876709,1,0.293551586395387,NA
"71",71,1,7,"2024-08-05 15:15:00",680,0.333437144756317,0.333437144756317,2,0,1404,10,30.0221920013428,1,0.306526505269528,NA
"72",72,1,8,"2024-08-05 15:15:00",680,0.350996941328049,0.350996941328049,2,0,1356,11,30.0265522003174,1,0.323389140068139,NA
"73",73,1,1,"2024-08-05 15:15:00",720,0.170814737677574,0.170814737677574,2,0,2027,12,29.9938297271729,1,0.177243327411175,0
"74",74,1,2,"2024-08-05 15:15:00",720,0.193339467048645,0.193339467048645,2,0,1928,11,30.0003719329834,1,0.201350883886927,0
"75",75,1,3,"2024-08-05 15:15:00",720,0.166523993015289,0.166523993015289,2,0,2061,11,30.0047359466553,1,0.172695807138862,0
"76",76,1,4,"2024-08-05 15:15:00",720,0.182690843939781,0.182690843939781,2,0,1992,11,30.0112819671631,1,0.189903233085839,1
"77",77,1,5,"2024-08-05 15:15:00",720,0.203654482960701,0.203654482960701,2,0,1877,10,30.0178279876709,1,0.212531767794899,0
"78",78,1,6,"2024-08-05 15:15:00",720,0.191022977232933,0.191022977232933,2,0,1955,11,30.0221920013428,1,0.198852543638341,0
"79",79,1,7,"2024-08-05 15:15:00",720,0.19352026283741,0.19352026283741,2,0,1923,10,30.0265522003174,1,0.201546063924925,0
"80",80,1,8,"2024-08-05 15:15:00",720,0.197726830840111,0.197726830840111,2,0,1910,11,30.0309143066406,1,0.206095215251738,NA
"81",81,1,1,"2024-08-05 15:30:00",680,0.354131489992142,0.354131489992142,2,0,1346,12,30.048360824585,1.25,0.326414882973153,NA
"82",82,1,2,"2024-08-05 15:30:00",680,0.366190850734711,0.366190850734711,2,0,1299,11,30.0527248382568,1.25,0.338100894784663,NA
"83",83,1,3,"2024-08-05 15:30:00",680,0.331946194171906,0.331946194171906,2,0,1407,11,30.0549068450928,1.25,0.305101482834297,NA
"84",84,1,4,"2024-08-05 15:30:00",680,0.315598577260971,0.315598577260971,2,0,1462,11,30.0592670440674,1.25,0.28954392496168,NA
"85",85,1,5,"2024-08-05 15:30:00",680,0.35798704624176,0.35798704624176,2,0,1323,10,30.0614490509033,1.25,0.330143223570592,NA
"86",86,1,6,"2024-08-05 15:30:00",680,0.320124566555023,0.320124566555023,2,0,1447,12,30.0614490509033,1.25,0.293838990839392,NA
"87",87,1,7,"2024-08-05 15:30:00",680,0.335623472929001,0.335623472929001,2,0,1398,11,30.0614490509033,1.25,0.308618039645185,NA
"88",88,1,8,"2024-08-05 15:30:00",680,0.355541169643402,0.355541169643402,2,0,1342,11,30.0636291503906,1.25,0.32777720030425,NA
"89",89,1,1,"2024-08-05 15:30:00",720,0.174711748957634,0.174711748957634,2,0,2009,12,30.0527248382568,1.25,0.181385495135346,1
"90",90,1,2,"2024-08-05 15:30:00",720,0.201111242175102,0.201111242175102,2,0,1894,11,30.0549068450928,1.25,0.209766393964568,0
"91",91,1,3,"2024-08-05 15:30:00",720,0.166735872626305,0.166735872626305,2,0,2060,11,30.0592670440674,1.25,0.172920048651894,0
"92",92,1,4,"2024-08-05 15:30:00",720,0.186876311898232,0.186876311898232,2,0,1973,11,30.0614490509033,1.25,0.194391585561134,1
"93",93,1,5,"2024-08-05 15:30:00",720,0.208802446722984,0.208802446722984,2,0,1855,10,30.0614490509033,1.25,0.218147093344522,0
"94",94,1,6,"2024-08-05 15:30:00",720,0.190576404333115,0.190576404333115,2,0,1958,12,30.0614490509033,1.25,0.198371433920824,0
"95",95,1,7,"2024-08-05 15:30:00",720,0.196939021348953,0.196939021348953,2,0,1909,11,30.0614490509033,1.25,0.205242086145022,1
"96",96,1,8,"2024-08-05 15:30:00",720,0.200479879975319,0.200479879975319,2,0,1899,12,30.0636291503906,1.25,0.209080773414437,NA
"97",97,1,1,"2024-08-05 15:45:00",680,0.358384490013123,0.358384490013123,2,0,1333,12,30.046178817749,1.5,0.330527970763029,NA
"98",98,1,2,"2024-08-05 15:45:00",680,0.35095089673996,0.35095089673996,2,0,1346,12,30.048360824585,1.5,0.323344729547181,NA
"99",99,1,3,"2024-08-05 15:45:00",680,0.337267369031906,0.337267369031906,2,0,1390,11,30.0505428314209,1.5,0.310192141606898,NA
"100",100,1,4,"2024-08-05 15:45:00",680,0.319809228181839,0.319809228181839,2,0,1448,11,30.0527248382568,1.5,0.293539442261591,NA
"101",101,1,5,"2024-08-05 15:45:00",680,0.363646775484085,0.363646775484085,2,0,1306,10,30.0549068450928,1.5,0.335629550327978,NA
"102",102,1,6,"2024-08-05 15:45:00",680,0.322856932878494,0.322856932878494,2,0,1438,12,30.0570888519287,1.5,0.296436429693101,NA
"103",103,1,7,"2024-08-05 15:45:00",680,0.337820827960968,0.337820827960968,2,0,1392,12,30.0570888519287,1.5,0.310722389658883,NA
"104",104,1,8,"2024-08-05 15:45:00",680,0.358816415071487,0.358816415071487,2,0,1333,12,30.0570888519287,1.5,0.330946186434343,NA
"105",105,1,1,"2024-08-05 15:45:00",720,0.177548140287399,0.177548140287399,2,0,1996,12,30.046178817749,1.5,0.184407638336424,0
"106",106,1,2,"2024-08-05 15:45:00",720,0.191982299089432,0.191982299089432,2,0,1935,12,30.048360824585,1.5,0.199886624453925,0
"107",107,1,3,"2024-08-05 15:45:00",720,0.169286787509918,0.169286787509918,2,0,2048,11,30.0505428314209,1.5,0.175622377057665,0
"108",108,1,4,"2024-08-05 15:45:00",720,0.190432459115982,0.190432459115982,2,0,1957,11,30.0527248382568,1.5,0.198216392015028,1
"109",109,1,5,"2024-08-05 15:45:00",720,0.211399480700493,0.211399480700493,2,0,1844,10,30.0549068450928,1.5,0.220989039029365,0
"110",110,1,6,"2024-08-05 15:45:00",720,0.193936929106712,0.193936929106712,2,0,1943,12,30.0570888519287,1.5,0.201995986464106,0
"111",111,1,7,"2024-08-05 15:45:00",720,0.199463322758675,0.199463322758675,2,0,1898,11,30.0570888519287,1.5,0.207977590961416,1
"112",112,1,8,"2024-08-05 15:45:00",720,0.202787503600121,0.202787503600121,2,0,1890,13,30.0570888519287,1.5,0.211588419354589,NA
"113",113,1,1,"2024-08-05 16:00:00",680,0.36534395813942,0.36534395813942,2,0,1313,13,30.0876216888428,1.75,0.337277852493593,NA
"114",114,1,2,"2024-08-05 16:00:00",680,0.353563189506531,0.353563189506531,2,0,1338,12,30.0876216888428,1.75,0.325865952245331,NA
"115",115,1,3,"2024-08-05 16:00:00",680,0.340428173542023,0.340428173542023,2,0,1380,11,30.0898036956787,1.75,0.313222341517974,NA
"116",116,1,4,"2024-08-05 16:00:00",680,0.322537779808044,0.322537779808044,2,0,1439,11,30.0919857025146,1.75,0.296132861646755,NA
"117",117,1,5,"2024-08-05 16:00:00",680,0.367348670959473,0.367348670959473,2,0,1295,10,30.0919857025146,1.75,0.339226692617198,NA
"118",118,1,6,"2024-08-05 16:00:00",680,0.327141761779785,0.327141761779785,2,0,1424,12,30.0919857025146,1.75,0.300516532843002,NA
"119",119,1,7,"2024-08-05 16:00:00",680,0.337506234645844,0.337506234645844,2,0,1392,11,30.0919857025146,1.75,0.31042097194609,NA
"120",120,1,8,"2024-08-05 16:00:00",680,0.36311149597168,0.36311149597168,2,0,1320,12,30.0919857025146,1.75,0.335109986815991,NA
"121",121,1,1,"2024-08-05 16:00:00",720,0.182169497013092,0.182169497013092,2,0,1976,13,30.0876216888428,1.75,0.189345152369559,0
"122",122,1,2,"2024-08-05 16:00:00",720,0.194928228855133,0.194928228855133,2,0,1922,12,30.0876216888428,1.75,0.203067002682099,0
"123",123,1,3,"2024-08-05 16:00:00",720,0.172926485538483,0.172926485538483,2,0,2031,11,30.0898036956787,1.75,0.179486492157147,0
"124",124,1,4,"2024-08-05 16:00:00",720,0.194017976522446,0.194017976522446,2,0,1941,11,30.0919857025146,1.75,0.202083519882387,1
"125",125,1,5,"2024-08-05 16:00:00",720,0.214727446436882,0.214727446436882,2,0,1830,10,30.0919857025146,1.75,0.224639942932733,0
"126",126,1,6,"2024-08-05 16:00:00",720,0.191469997167587,0.191469997167587,2,0,1954,12,30.0919857025146,1.75,0.199334302880145,0
"127",127,1,7,"2024-08-05 16:00:00",720,0.196710258722305,0.196710258722305,2,0,1910,11,30.0919857025146,1.75,0.204994456824985,1
"128",128,1,8,"2024-08-05 16:00:00",720,0.208610817790031,0.208610817790031,2,0,1864,12,30.0919857025146,1.75,0.21793763742922,NA
"129",129,1,1,"2024-08-05 16:15:00",680,0.365678191184998,0.365678191184998,2,0,1311,12,30.1028842926025,2,0.337602629737497,NA
"130",130,1,2,"2024-08-05 16:15:00",680,0.35652095079422,0.35652095079422,2,0,1328,11,30.1050624847412,2,0.328724638958069,NA
"131",131,1,3,"2024-08-05 16:15:00",680,0.343292713165283,0.343292713165283,2,0,1371,11,30.1072444915771,2,0.315972625310705,NA
"132",132,1,4,"2024-08-05 16:15:00",680,0.326202750205994,0.326202750205994,2,0,1427,11,30.1072444915771,2,0.299621665531409,NA
"133",133,1,5,"2024-08-05 16:15:00",680,0.373818099498749,0.373818099498749,2,0,1276,10,30.1094264984131,2,0.345529685343674,NA
"134",134,1,6,"2024-08-05 16:15:00",680,0.327141761779785,0.327141761779785,2,0,1423,11,30.111608505249,2,0.300516532843002,NA
"135",135,1,7,"2024-08-05 16:15:00",680,0.337506234645844,0.337506234645844,2,0,1392,11,30.113790512085,2,0.31042097194609,NA
"136",136,1,8,"2024-08-05 16:15:00",680,0.366444557905197,0.366444557905197,2,0,1310,12,30.113790512085,2,0.338347527268023,NA
"137",137,1,1,"2024-08-05 16:15:00",720,0.184832513332367,0.184832513332367,2,0,1963,12,30.1050624847412,2,0.192198104587626,0
"138",138,1,2,"2024-08-05 16:15:00",720,0.197436630725861,0.197436630725861,2,0,1911,12,30.1072444915771,2,0.205780891190461,0
"139",139,1,3,"2024-08-05 16:15:00",720,0.174865752458572,0.174865752458572,2,0,2022,11,30.1072444915771,2,0.181549424538157,0
"140",140,1,4,"2024-08-05 16:15:00",720,0.199452415108681,0.199452415108681,2,0,1917,11,30.1072444915771,2,0.20796575873635,1
"141",141,1,5,"2024-08-05 16:15:00",720,0.220009118318558,0.220009118318558,2,0,1808,10,30.1094264984131,2,0.230455430181375,0
"142",142,1,6,"2024-08-05 16:15:00",720,0.195739939808846,0.195739939808846,2,0,1934,11,30.111608505249,2,0.203944615206824,0
"143",143,1,7,"2024-08-05 16:15:00",720,0.197855249047279,0.197855249047279,2,0,1905,11,30.113790512085,2,0.206234332028865,1
"144",144,1,8,"2024-08-05 16:15:00",720,0.208845362067223,0.208845362067223,2,0,1862,11,30.113790512085,2,0.218194005634027,NA
"145",145,1,1,"2024-08-05 16:30:00",680,0.373436629772186,0.373436629772186,2,0,1287,11,30.1508693695068,2.25,0.345157438719739,NA
"146",146,1,2,"2024-08-05 16:30:00",680,0.360829144716263,0.360829144716263,2,0,1316,12,30.1530513763428,2.25,0.332896252651499,NA
"147",147,1,3,"2024-08-05 16:30:00",680,0.349079102277756,0.349079102277756,2,0,1354,12,30.1508693695068,2.25,0.321540236587639,NA
"148",148,1,4,"2024-08-05 16:30:00",680,0.330208331346512,0.330208331346512,2,0,1414,11,30.1508693695068,2.25,0.303441774917974,NA
"149",149,1,5,"2024-08-05 16:30:00",680,0.377262145280838,0.377262145280838,2,0,1266,10,30.1465091705322,2.25,0.348893835079608,NA
"150",150,1,6,"2024-08-05 16:30:00",680,0.333025366067886,0.333025366067886,2,0,1405,12,30.139965057373,2.25,0.306132831099121,NA
"151",151,1,7,"2024-08-05 16:30:00",680,0.342885553836823,0.342885553836823,2,0,1375,11,30.139965057373,2.25,0.315581466933507,NA
"152",152,1,8,"2024-08-05 16:30:00",680,0.371831208467484,0.371831208467484,2,0,1294,12,30.1290607452393,2.25,0.343591646827791,NA
"153",153,1,1,"2024-08-05 16:30:00",720,0.186393544077873,0.186393544077873,2,0,1956,12,30.1530513763428,2.25,0.193873152359894,1
"154",154,1,2,"2024-08-05 16:30:00",720,0.200880691409111,0.200880691409111,2,0,1895,11,30.1530513763428,2.25,0.209515989302728,0
"155",155,1,3,"2024-08-05 16:30:00",720,0.17855267226696,0.17855267226696,2,0,2005,11,30.1508693695068,2.25,0.185479457667282,0
"156",156,1,4,"2024-08-05 16:30:00",720,0.199680328369141,0.199680328369141,2,0,1916,11,30.1508693695068,2.25,0.208213012471034,1
"157",157,1,5,"2024-08-05 16:30:00",720,0.224134892225266,0.224134892225266,2,0,1791,10,30.1465091705322,2.25,0.235016670320001,1
"158",158,1,6,"2024-08-05 16:30:00",720,0.202339231967926,0.202339231967926,2,0,1906,12,30.139965057373,2.25,0.211100923210986,1
"159",159,1,7,"2024-08-05 16:30:00",720,0.201539635658264,0.201539635658264,2,0,1889,11,30.1334228515625,2.25,0.210231803106087,1
"160",160,1,8,"2024-08-05 16:30:00",720,0.212852478027344,0.212852478027344,2,0,1846,12,30.1290607452393,2.25,0.222581768197021,NA
"161",161,1,1,"2024-08-05 16:45:00",680,0.376510709524155,0.376510709524155,2,0,1280,13,30.0985221862793,2.5,0.348159312271384,NA
"162",162,1,2,"2024-08-05 16:45:00",680,0.329049050807953,0.329049050807953,2,0,1415,12,30.0985221862793,2.5,0.302335409815723,NA
"163",163,1,3,"2024-08-05 16:45:00",680,0.349079102277756,0.349079102277756,2,0,1353,11,30.0985221862793,2.5,0.321540236587639,NA
"164",164,1,4,"2024-08-05 16:45:00",680,0.335189521312714,0.335189521312714,2,0,1398,11,30.0963439941406,2.5,0.308202724515157,NA
"165",165,1,5,"2024-08-05 16:45:00",680,0.381082445383072,0.381082445383072,2,0,1255,10,30.0941638946533,2.5,0.352632651529347,NA
"166",166,1,6,"2024-08-05 16:45:00",680,0.291717708110809,0.291717708110809,2,0,1544,12,30.0963439941406,2.5,0.26703048723524,NA
"167",167,1,7,"2024-08-05 16:45:00",680,0.303058713674545,0.303058713674545,2,0,1506,11,30.0963439941406,2.5,0.277691374891478,NA
"168",168,1,8,"2024-08-05 16:45:00",680,0.37728551030159,0.37728551030159,2,0,1278,12,30.0963439941406,2.5,0.348916678866763,NA
"169",169,1,1,"2024-08-05 16:45:00",720,0.185500845313072,0.185500845313072,2,0,1960,12,30.0985221862793,2.5,0.192915007427344,0
"170",170,1,2,"2024-08-05 16:45:00",720,0.17973530292511,0.17973530292511,2,0,1990,12,30.0985221862793,2.5,0.186742322180935,0
"171",171,1,3,"2024-08-05 16:45:00",720,0.177899777889252,0.177899777889252,2,0,2009,12,30.0985221862793,2.5,0.184782740029991,1
"172",172,1,4,"2024-08-05 16:45:00",720,0.204263955354691,0.204263955354691,2,0,1896,11,30.0963439941406,2.5,0.213195327597207,1
"173",173,1,5,"2024-08-05 16:45:00",720,0.228300258517265,0.228300258517265,2,0,1774,10,30.0941638946533,2.5,0.239638403194556,0
"174",174,1,6,"2024-08-05 16:45:00",720,0.176955550909042,0.176955550909042,2,0,2020,12,30.0963439941406,2.5,0.183775725101171,0
"175",175,1,7,"2024-08-05 16:45:00",720,0.17529234290123,0.17529234290123,2,0,2007,12,30.0963439941406,2.5,0.182003605031142,1
"176",176,1,8,"2024-08-05 16:45:00",720,0.217614501714706,0.217614501714706,2,0,1826,12,30.0963439941406,2.5,0.227815527357114,NA
"177",177,1,1,"2024-08-05 17:00:00",680,0.381336241960526,0.381336241960526,2,0,1264,11,29.9349422454834,2.75,0.352881302185594,NA
"178",178,1,2,"2024-08-05 17:00:00",680,0.331843912601471,0.331843912601471,2,0,1406,12,29.9349422454834,2.75,0.305003762092909,NA
"179",179,1,3,"2024-08-05 17:00:00",680,0.354288101196289,0.354288101196289,2,0,1338,12,29.9414844512939,2.75,0.326566184148854,NA
"180",180,1,4,"2024-08-05 17:00:00",680,0.300885319709778,0.300885319709778,2,0,1513,12,29.9502105712891,2.75,0.275644076843513,NA
"181",181,1,5,"2024-08-05 17:00:00",680,0.388115704059601,0.388115704059601,2,0,1235,10,29.9611167907715,2.75,0.359535718052664,NA
"182",182,1,6,"2024-08-05 17:00:00",680,0.292001247406006,0.292001247406006,2,0,1542,11,29.9720211029053,2.75,0.267296361350325,NA
"183",183,1,7,"2024-08-05 17:00:00",680,0.301898300647736,0.301898300647736,2,0,1510,11,29.985107421875,2.75,0.276598033813967,NA
"184",184,1,8,"2024-08-05 17:00:00",680,0.380729585886002,0.380729585886002,2,0,1267,11,29.9960136413574,2.75,0.3522870019984,NA
"185",185,1,1,"2024-08-05 17:00:00",720,0.190884709358215,0.190884709358215,2,0,1935,11,29.9349422454834,2.75,0.198703564574049,0
"186",186,1,2,"2024-08-05 17:00:00",720,0.183483973145485,0.183483973145485,2,0,1973,12,29.9414844512939,2.75,0.190752665342768,0
"187",187,1,3,"2024-08-05 17:00:00",720,0.181832015514374,0.181832015514374,2,0,1990,11,29.9502105712891,2.75,0.188984008438008,0
"188",188,1,4,"2024-08-05 17:00:00",720,0.1805040538311,0.1805040538311,2,0,2003,12,29.9611167907715,2.75,0.187563820944853,1
"189",189,1,5,"2024-08-05 17:00:00",720,0.235499322414398,0.235499322414398,2,0,1745,10,29.9720211029053,2.75,0.247666568588559,0
"190",190,1,6,"2024-08-05 17:00:00",720,0.173508733510971,0.173508733510971,2,0,2035,11,29.985107421875,2.75,0.180105567959846,0
"191",191,1,7,"2024-08-05 17:00:00",720,0.175510063767433,0.175510063767433,2,0,2005,11,29.9960136413574,2.75,0.182235461192873,1
"192",192,1,8,"2024-08-05 17:00:00",720,0.220979273319244,0.220979273319244,2,0,1811,11,30.0069217681885,2.75,0.231526513935442,NA
